9026
4849	ためし	19
2904	ため息	69
18702	ため池	8
192	たもと	135
4850	たより	91
12769	たら	9
12606	たらい	6
4851	たる	23
12830	たわい	5
20260	たわし	7
9812	たわわ	7
13713	たん	47
20190	たんぽぽ	5
4008	だい	41
4852	だいじょうぶ	5
6454	だいたい	78
20309	だいだい	7
4009	だし	106
6455	だっこ	26
8378	だて	8
14429	だま	8
193	だらけ	412
12050	だるま	33
194	だれ	147
16143	ちがい	8
5904	ちく	9
2905	ちぐはぐ	7
14310	ちっぽけ	11
195	ちび	58
8379	ちびっこ	58
7327	ちまき	5
7328	ちまた	7
4853	ちまちま	12
9108	ちゃち	17
18925	ちゃぶ台	7
12151	ちゃんこ	15
16315	ちゃんぽん	5
2906	ちょ	172
13906	ちょう	20
14094	ちょうだい	6
20074	ちょくちょく	8
15588	ちょっと	25
14441	ちょんまげ	10
4854	ちら見	25
10032	ちり	6
7329	ちん	10
15316	ぢ	27
11630	っきり	19
4010	っぱなし	106
4855	っぷり	49
196	っ子	93
17009	っ放し	8
15525	ついたて	5
197	ついで	1219
11631	つかの間	16
16343	つがい	6
198	つき	234
15699	つきあい	6
16780	つきっきり	6
12152	つきもの	16
5800	つぎ	33
10676	つくし	7
9109	つくだ煮	8
199	つくり	263
200	つけ	57
15247	つけたり	8
20422	つけもの	6
2907	つつじ	99
7330	つて	35
4856	つど	5
201	つながり	78
7331	つなぎ	17
4857	つなぎ目	6
7332	つば	6
202	つぶし	259
15917	つぶやき	5
2908	つぼみ	60
19029	つぼ焼き	5
12208	つま	15
9110	つまみ	10
7333	つまみ食い	18
4011	つまり	46
19925	つま先	5
16821	つみ	7
203	つめ	24
204	つもり	418
10085	つゆ	8
4012	つり	59
11417	つり橋	20
11458	つる	9
7334	つれ	21
205	づ	12
6456	づくし	39
206	づくり	125
16750	づたいに	7
6457	づつ	118
15918	づつお	5
4013	づれ	49
20032	づれでも	5
4858	づれました	7
11175	てい	11
11825	ていねい	13
20014	てこ	9
19649	てごろ	5
207	てっぺん	64
14200	てつ	5
5546	てんこ盛り	24
12452	てんぷら	37
7335	でき	23
12607	でこぼこ	17
7336	でどこ	44
2909	とい	42
19625	とうもろこし	10
12347	ときめき	9
20854	とく	5
4014	とげ	8
208	とこ	338
9111	ところてん	13
209	ところどころ	122
2910	とたん	60
210	とったり	47
211	となり	206
12608	とのこ	17
212	とも	330
9112	ともだち	5
15589	ともども	27
6458	とら	16
13964	とり	58
11363	とりこ	11
8760	とりで	5
2911	とりどり	9
2912	とろみ	10
15356	とろろ	18
8380	とわ	7
7337	とんでも	110
7338	とんとん	10
8381	とんび	19
6459	とんぼ	8
18636	とん汁	6
6460	と列	15
19361	と金	6
15766	どうこう	6
9641	どうし	22
4015	どおり	122
8761	どきどき	17
13944	どこぞ	8
213	どころ	361
20613	どじょう	5
214	どなた	132
7339	どの	7
4859	どの人	18
10334	どの方	12
10086	どの日	5
215	どの時	66
4860	どまり	5
14098	どまんなか	19
4016	ども	25
4017	どら	5
15396	どら焼	16
12609	どろんこ	5
10087	どん	28
10033	どんぐり	47
15845	どんちゃん騒ぎ	8
8762	どんど	5
7340	どんぶり	29
19266	どん底	5
9955	なかよし	8
19613	なごり	19
2913	なじみ	95
10335	なす	9
4861	なぜだか	23
8763	なぞ	13
4018	なだらか	95
19249	なでしこ	6
7341	ななめ	10
19092	なまこ	6
12770	なまり	5
4019	なみ	43
6461	なめ	12
15357	なめこ	9
12583	なめらか	18
10260	なら	5
12469	ならい	5
216	ならでは	417
2914	なり	115
19861	なりわい	5
2915	なんど	72
16166	なんのその	6
217	におい	153
218	にぎやか	327
219	にぎわい	144
11771	にこにこ	9
10088	にこやか	24
14772	にし	39
16316	にらめっこ	16
8382	にわか	17
9642	にわとり	10
9956	にんじん	11
9113	にんにく	7
7342	ぬいぐるみ	76
14103	ぬかるみ	25
12153	ぬき	6
4020	ぬくもり	26
12920	ぬめり	8
7343	ねぎ	9
2916	ねこ	82
9643	ねずみ	12
20288	ねた	5
19461	ねぶた	11
19632	のこぎり	7
20004	のし	5
14212	のぞみ	5
5905	のち	115
220	のっぽ	14
221	のど	55
222	のどか	264
16612	のびやか	6
6462	のぼり	144
14124	のら	11
2917	のり	71
11117	のりもの	10
13827	のれん	25
223	のんびり	300
11772	はか	18
9114	はがき	27
4862	はく	8
12584	はく製	10
6463	はけ	14
4021	はさ	68
224	はざま	8
8383	はし	27
10336	はしけ	5
6123	はしご	93
20778	はしご酒	7
2918	はじ	38
225	はずれ	140
13788	はた	7
4022	はだし	11
9115	はちみつ	16
18799	はっぴ	6
9644	はつ	6
19030	はで	6
4023	はと	27
14773	はなし	12
18692	はにわ	5
226	はま	12
6464	はみ	9
6465	はめ	39
227	はやり	60
6466	はん	22
7344	ば	50
16076	ばあさん	5
7345	ばあちゃん	5
14774	ばい	10
19137	ばか	7
19658	ばった	6
12051	ばば	14
19363	ばやし	7
4863	ばら	52
18666	ばらつき	14
14421	ばらばら	11
6467	ばり	31
10517	ぱ	5
10677	ぱい	5
11236	ひいき	20
20466	ひえ	5
19757	ひがし	6
16781	ひき	10
2919	ひき肉	9
10089	ひけ	6
228	ひさし	50
8384	ひざ	26
16663	ひざ元	13
10261	ひざ掛け	21
11459	ひしゃく	10
18963	ひじき	5
7346	ひそか	19
11237	ひたむき	5
12627	ひっきりなし	15
18884	ひつじ	12
229	ひとこと	32
16497	ひところ	5
6124	ひとつひとつ	147
230	ひとで	24
2920	ひととき	174
231	ひとり	167
9116	ひとりひとり	10
232	ひと休み	113
4024	ひと味	32
233	ひと回り	27
13838	ひと息	30
6468	ひと昔	33
234	ひと時	267
7347	ひと月	7
7348	ひと目	7
16040	ひと言	14
235	ひと通り	21
14948	ひどさ	6
14454	ひな	7
2921	ひな人形	17
16473	ひな壇	8
9845	ひな祭り	27
14467	ひねり	13
9779	ひのき	10
9272	ひま	9
14366	ひまわり	21
236	ひも	46
16529	ひやひや	12
20423	ひょうきん	6
10034	ひょうたん	21
4864	ひよこ	17
11460	ひれ	6
8385	ひろば	29
6469	ひんぱん	9
4865	び	26
237	びいき	11
16655	びき	5
8386	びしょびしょ	20
9957	びしょ濡れ	16
238	びっくり	1027
12423	びと	6
15526	びな	6
9884	びり	33
18739	びわ	5
12771	ぴか一	38
239	ぴったり	296
4866	ふう	48
11238	ふか	6
16822	ふき	16
19978	ふきん	6
15892	ふくよか	15
10090	ふくろう	34
12453	ふぐ	11
15397	ふしぎ	15
7349	ふた	17
6470	ふたつ	55
6471	ふたり	49
4025	ふだん	79
12693	ふち	7
19988	ふつ	5
240	ふつう	89
6472	ふつー	59
241	ふもと	96
7350	ふり	26
8387	ふるさと	90
19143	ふれこみ	6
10981	ふれ合い	7
12772	ふろ	30
20551	ふん	5
2922	ふ頭	25
7351	ぶた	8
7352	ぶっきらぼう	16
16980	ぶつ	11
12270	ぶと	7
12610	ぶどう	22
14637	ぶらんこ	10
18945	ぶろ	9
2923	ぶん	103
10262	ぷち	6
8388	ぷらりと	6
7353	ぷり	7
11697	へそ	9
7354	へた	10
9958	へとへと	44
10982	へび	8
13948	へや	5
14188	へんてこ	6
16981	へんてつ	5
4026	べた	5
20860	べっ甲	5
9607	べり	14
18906	べろ	5
20352	べーごま	9
12360	ぺ	17
6473	ぺったんこ	5
20017	ほうき	9
12868	ほうじ茶	27
6125	ほうふつ	9
18964	ほうれん草	8
16167	ほお	7
20264	ほおずき	7
19358	ほこ	15
4867	ほこり	11
4868	ほっと	31
6474	ほっぺ	5
12886	ほとぼり	5
2924	ほとり	133
2925	ほど	123
242	ほのか	51
14604	ほり	9
8389	ほろ酔い	31
2926	ほん	43
6475	ほんと	19
7355	ほんとう	12
14775	ほんま	10
14104	ぼう	8
12209	ぼく	16
15590	ぼけ	6
20757	ぼろ	9
20361	ぼろぼろ	5
14348	ぼんぼり	15
4027	ぼんやり	67
9959	ぽっぽ	5
7356	ぽんぽん	5
4869	まあ	6
7357	まがい物	6
16664	まき	13
7358	まくり	14
14838	まぐろ	35
10337	まじ	33
11698	まじめ	26
15398	ます	18
9885	また上	12
6476	また下	10
5547	まち	147
243	まちがい	16
7051	まちなか	9
7359	まちまち	38
16259	まっすぐ	13
10983	まっただ中	10
10881	まつ	16
4028	まつり	301
11461	まとまり	28
244	まとめ	9
6477	まとめ買い	35
2927	まなざし	7
13775	まな板	13
4870	まね	18
245	まばら	349
14332	まひ	6
2928	ままごと	17
5548	まみれ	25
9117	まめ	35
16007	まもり	15
4029	まり	73
7360	まれ	45
7361	まろやか	18
246	まわり	444
7362	まんが	15
4871	まんじゅう	67
15846	まんなか	13
2929	まんま	49
20467	まん中	10
19711	まん丸	5
4872	み	31
247	みごと	103
2930	みそ	32
2931	みたらし	7
9273	みち	51
4873	みつまた	9
248	みどころ	91
249	みな	174
5801	みなさま	15
4874	みやげ	55
4875	みやげ物	56
12703	む	34
4030	むかし	96
6478	むき	11
4876	むき出し	38
7363	むし	5
7364	むしろ	5
8390	むちゃくちゃ	13
2932	むやみ	8
9274	むら	24
16751	むり	5
250	め	508
251	めい	17
10338	めいめい	5
9118	めがね	15
19486	めし	17
16541	めだか	5
252	めちゃくちゃ	162
253	めちゃめちゃ	75
4031	めった	23
10678	めど	6
6479	めまい	7
10679	めん	17
11982	めんどう	9
12730	もうこ	12
254	もぐら	8
7365	もさ	65
7366	もち	84
255	もってこい	462
4032	もっとも	7
7367	もつ	25
9741	もてなし	21
7368	もどき	32
12567	もみ	21
16730	もみくちゃ	13
2933	もみじ	140
256	もも	20
10680	もやもや	21
6480	もより	6
6481	もろ	6
4033	もろもろ	23
4877	もんじゃ	60
16451	もんじゃ焼き	17
257	ゃ	6
2934	ゃり	35
16823	や	9
12454	やう	6
20652	やおや	5
9645	やぎ	16
258	やけ	8
7369	やけど	8
16824	やさしさ	9
19008	やしろ	9
14554	やっつけ仕事	5
16515	やまと	17
9119	やみ	21
15469	やめ	12
10681	やりがい	7
16144	やりくり	9
4034	やりとり	32
13651	やり取り	32
16825	やり場	6
7370	やり方	57
11699	やり直し	5
6482	やる気	79
10091	やんちゃ	23
15741	ゅ	8
2935	ゆ	56
259	ゆえ	148
11929	ゆえん	6
16041	ゆかた	9
2936	ゆかり	507
6483	ゆき	15
9120	ゆず	26
9275	ゆたか	18
2937	ゆとり	147
10339	ゆり	11
4035	ゆるやか	60
260	ょ	29
7371	よ	17
5802	よいよい	6
11462	よけい	22
7372	よそ者	10
8391	よそ見	12
14284	よみ	11
19842	よりけり	7
261	ら	735
262	らい	141
263	らく	60
5803	らせん	25
20371	らっきょう	5
6484	らん	14
4878	りす	13
4879	りっぱ	64
19061	りつ	7
14417	りゅう	7
19009	りょう	8
9121	りんご	13
20443	るい	8
7373	れい	24
13670	れきし	5
19902	れん	5
8392	れんが	9
264	ろ	118
7374	ろう	23
5804	ろうそく	23
12520	ろうと	5
8764	ろうばい	6
12887	ろ過	21
8393	ゎ	5
265	わ	56
20001	わい	6
19680	わかめ	12
16195	わがまま	14
4880	わが国	16
11773	わが子	26
12656	わが家	16
6485	わき	159
5549	わき水	7
7375	わき道	26
6486	わさび	19
19822	わさび漬け	6
7376	わざ	10
14776	わし	16
16344	わせ	6
6126	わたくし	18
19665	わっぱ	5
15700	わに	9
19579	わや	5
12052	わら	20
4881	わらじ	12
4882	わり	228
13721	わる	6
19062	われ	8
15358	われわれ	14
6487	わん	8
19384	゙	16
14108	゚	8
16252	ア	26
6127	アイアン	10
4036	アイス	208
4883	アイスクリーム	117
8394	アイススケート	15
8395	アイススケートリンク	8
20046	アイスティー	9
18740	アイゼン	8
4037	アイテム	129
7377	アイデア	60
10682	アイディア	27
8396	アイドル	57
10683	アイロン	5
6488	アウト	26
4884	アウトドア	91
9276	アオキ	7
10092	アカ	10
12128	アカデミック	30
16598	アカデミー	9
20350	アカマツ	7
11463	アク	5
5550	アクシデント	9
16024	アクション	23
9277	アクセサリ	5
5906	アクセサリー	153
266	アクセス	1388
7105	アクセル	14
2938	アクセント	80
267	アクティビティ	80
9960	アクティビティー	13
268	アクティブ	31
10093	アクリル	24
10340	アクロバット	5
2939	アサリ	24
11464	アザラシ	14
15527	アシ	5
10094	アシカ	16
7106	アシスト	9
7378	アジ	57
269	アジアン	51
270	アジアンテイスト	13
2940	アジサイ	132
19614	アジト	6
4038	アスファルト	64
9608	アスレチック	178
12611	アスレッチク	5
15893	アタマ	5
14777	アダルト	13
271	アチコチ	22
272	アットホーム	98
2941	アップ	208
2942	アップダウン	244
16196	アップデート	9
13771	アップル	12
273	アップルパイ	15
6489	アツアツ	25
15833	アテ	15
5805	アテンド	27
14933	アトピー	6
16197	アトム	7
15919	アトモスフィア	6
274	アトラクション	228
16275	アトリウム	23
11364	アトリエ	55
12773	アド	8
6490	アドバイス	134
18941	アドバンテージ	5
275	アドベンチャー	19
20127	アドリブ	8
16403	アドレナリン	7
12470	アナ	13
16452	アナウンサー	13
276	アナウンス	201
12080	アナゴ	12
13936	アナログ	20
4885	アニメ	167
10684	アニメーション	27
15701	アバウト	6
16565	アバンギャルド	6
5907	アパレル	118
12657	アパレルメーカー	6
277	アパート	59
2943	アヒル	34
6491	アピール	108
5806	アフタヌーン	7
10095	アフター	28
12210	アフター5	8
278	アプローチ	196
4039	アベック	19
20592	アベニュー	5
5908	アベノハルカス	5
12053	アホ	13
12129	アマ	11
10096	アマゾン	13
2944	アマチュア	29
4040	アマチュアカメラマン	12
20510	アミノ酸	5
279	アミューズメント	82
15399	アメ	17
6128	アメニティ	54
15887	アメニティー	18
280	アメリカン	44
9813	アメリカンフットボール	9
14134	アメンボ	7
2945	アヤメ	21
18725	アユ	9
7379	アラカルト	9
2946	アリ	156
10263	アリア	24
10097	アリクイ	5
9646	アリーナ	39
18912	アルカリ	14
12843	アルカリ性	25
4041	アルコール	153
7380	アルバイト	54
11911	アルバム	18
19637	アルパカ	7
8397	アルファベット	15
19816	アルマジロ	5
15208	アルミ	17
10685	アレ	7
281	アレコレ	6
6492	アレルギー	30
2947	アレンジ	75
4042	アロハ	6
12945	アロママッサージ	6
7381	アワビ	7
16982	アワー	5
20706	アングラ	9
282	アングル	64
2948	アンケート	59
14884	アンコール	8
20113	アンサンブル	5
4043	アンジュレーション	7
16042	アンダー	6
8398	アンティーク	60
9278	アンティークショップ	14
11176	アンテナ	23
13685	アンテナショップ	123
20181	アンテナショツプ	6
14376	アンバランス	32
283	アンパン	16
9471	アー	7
12370	アーカイブ	10
21915	アーク	5
9279	アーケイド	5
284	アーケード	112
2949	アーチ	132
16281	アーチェリー	11
12211	アーチスト	19
14091	アーティスティック	13
285	アーティスト	134
286	アート	266
6493	アーモンド	15
12568	アール	7
19742	ィ	5
7382	イ	13
13692	イエス	6
7107	イエロー	7
2950	イオン	98
4886	イカ	48
9780	イキイキ	10
19031	イクラ	11
7383	イコール	17
5807	イス	188
8399	イタズラ	7
20114	イタメシ	5
287	イタリアン	176
11177	イチ	23
6494	イチゴ	35
2951	イチョウ	186
20453	イトシア	13
8400	イニシャル	5
11239	イニング	5
20621	イヌ	11
19951	イノシシ	13
12774	イビキ	7
12212	イブ	10
288	イベント	1406
289	イマイチ	363
9280	イメ	5
290	イメージ	1117
7108	イメージアップ	10
8401	イモ	36
6495	イヤ	55
9281	イヤリング	5
11632	イヤー	15
4887	イラスト	90
15656	イリュミネーション	6
5808	イリュージョン	6
5809	イルカ	28
291	イルミ	11
292	イルミネーション	298
11465	イワシ	17
4044	イン	44
18838	インク	10
18839	インクライン	5
9742	イングリッシュ	25
10098	インコ	17
13782	インスタレーション	18
10686	インスタント	17
10687	インストラクター	29
14543	インスピレーション	14
20454	インズ	8
11842	インタビュー	36
16613	インタラクティブ	5
5551	インター	105
293	インターコンチ	12
12936	インターチェンジ	5
12002	インターナショナル	49
4045	インターネット	151
16282	インターバル	6
16956	インターホン	17
16957	インチ	6
20511	インチキ	8
294	インテリア	156
295	インドア	25
6496	インナー	6
296	インパクト	185
22018	インパーク	6
19862	インフォ	6
297	インフォメーション	141
15528	インフラ	20
10984	インフルエンザ	7
6129	イヴェント	14
8402	イースター	7
11983	イースト	20
298	ウ	9
18978	ウィスキー	9
9708	ウィッフィー	6
19508	ウィンド	6
5909	ウィンドウ	21
299	ウィンドー	69
8765	ウィーク	13
11365	ウィークデー	13
10264	ウイスキー	21
16025	ウイルス	5
4046	ウイング	16
5810	ウインター	10
10518	ウインド	12
300	ウインドウ	70
9282	ウインドー	11
11884	ウイーク	8
12003	ウェア	44
9587	ウェイ	12
9814	ウェイター	7
2952	ウェディング	29
16640	ウェルカム	9
12054	ウエア	20
11466	ウエイター	6
13915	ウエイトレス	5
12775	ウエスト	23
2953	ウエディング	19
11633	ウエルカム	13
301	ウォーキング	355
302	ウォーク	50
5552	ウォーター	19
11178	ウォーミングアップ	5
20632	ウオッチ	6
14432	ウオッチング	10
303	ウオーキング	88
8403	ウオーク	14
11634	ウオーター	8
9519	ウオーターフロント	10
6497	ウグイス	29
4047	ウケ	32
20373	ウコン	6
8404	ウサギ	67
11885	ウシガエル	5
16110	ウソ	26
304	ウチ	56
9283	ウチキパン	5
18856	ウチワ	7
305	ウッド	6
16232	ウツボ	5
20583	ウドン	5
5910	ウナ	31
9122	ウナギ	27
19235	ウニ	18
10035	ウマ	27
11467	ウミウシ	11
15677	ウミガメ	7
6130	ウミネコ	7
2954	ウメ	8
4048	ウリ	63
6498	ウルサイ	13
14778	ウルトラ	6
7384	ウワサ	13
13854	ウーロン茶	9
15920	エ	6
5811	エア	46
6131	エアコン	76
15702	エアポケット	11
15317	エアポート	9
15318	エアライン	10
4049	エアー	30
11468	エイ	12
7385	エキサイティング	32
15834	エキサイト	6
20235	エキス	6
20748	エキストラ	5
306	エキゾチック	39
20331	エキチカ	5
20855	エキミセ	5
307	エクスプレス	9
9284	エクレア	5
7109	エコ	47
16922	エコノミー	6
9285	エゴ	6
21947	エゴマ	5
2955	エサ	87
21992	エスカルゴ	5
308	エスカレーター	348
19948	エスケープ	7
14779	エスコート	6
12776	エステ	72
309	エスニック	36
7110	エスプレッソ	13
10265	エッグ	8
16530	エッジ	8
19952	エッセイ	6
13693	エッセンス	19
15767	エッチング	6
7386	エネルギッシュ	21
310	エネルギー	100
7387	エビ	52
7388	エビせん	5
6132	エピソード	100
4050	エプロン	18
12552	エメラルド	13
7111	エラー	5
311	エリア	1424
12154	エリート	14
9743	エレガント	19
13789	エレベ	8
4051	エレベータ	202
312	エレベーター	528
20353	エロ	6
313	エンジョイ	39
6133	エンジン	54
15529	エンタテイメント	8
314	エンターテイメント	101
315	エンターテインメント	34
8405	エンディング	7
11843	エントリー	15
9781	エンブレム	9
14021	エース	6
11240	エール	13
6499	オ	16
2956	オアシス	319
4888	オイル	35
10099	オウム	10
11366	オオカミ	5
16542	オオタカ	6
12424	オギノパン	6
316	オクトーバーフェス	5
317	オシャレ	456
16439	オシャレスポット	5
13722	オジサマ	5
10341	オジサン	27
10985	オス	13
318	オススメ	1733
16043	オススメコース	7
319	オススメスポット	51
14184	オススメポイント	6
2957	オゾン	9
4052	オタク	52
320	オタマジャクシ	14
11090	オッ	8
321	オッサン	28
10100	オットセイ	9
16597	オツ	5
6134	オトナ	54
10342	オバアちゃん	95
20517	オバケ	5
12471	オバサン	16
5911	オフ	55
6135	オフィシャル	13
22001	オフィシャルホテル	5
322	オフィス	191
14125	オフィスワーカー	18
9556	オフシーズン	46
7389	オブ	11
323	オブジェ	286
20115	オブジェクト	9
9520	オプション	49
9744	オペラ	44
10519	オペラグラス	21
11469	オペレーション	27
7390	オムツ	108
324	オムライス	33
6500	オムレツ	12
7391	オモチャ	55
9647	オヤジ	33
15376	オヤツ	12
8766	オリ	7
8406	オリエンタル	16
16345	オリエント	5
16077	オリジナリティ	27
8407	オリジナリティー	8
325	オリジナル	252
5912	オリジナルグッズ	54
4053	オリンピック	123
12398	オリーブ	13
14303	オルガン	16
8408	オルゴール	26
2958	オレンジ	90
7392	オン	5
6501	オンシーズン	15
8767	オンチ	7
326	オンパレード	48
14834	オンライン	35
11470	オンリー	6
20593	オーガニック	7
20141	オーク	5
9286	オークション	20
327	オーケストラ	34
12237	オーケー	28
4054	オーシャン	12
8409	オーシャンビュー	23
7393	オーソドックス	44
4889	オーダー	132
15400	オーディオ	19
10688	オート	16
15377	オートキャンプ	6
8410	オートバイ	9
14880	オードブル	12
7394	オーナー	78
6502	オーバー	62
13686	オーブン	11
7223	オープニング	22
328	オープン	819
15703	オープンカー	7
329	オーラ	62
11241	オールスター	10
21968	オールナイト	6
5913	オールマイティー	6
14181	オーロラ	14
11471	カ	8
20501	カイツブリ	8
13883	カイドウ	6
16260	カウンタ	5
4055	カウンター	355
13931	カウント	12
330	カウントダウン	46
15984	カエデ	22
2959	カエル	63
7395	カオス	52
9123	カカオ	6
7396	カキ	14
16346	カキツバタ	9
5812	カギ	23
4056	カクテル	65
18710	カサ	5
14983	カジノ	8
331	カジュアル	159
10689	カスタマイズ	7
11118	カスタム	5
6503	カスタード	9
332	カステラ	22
9287	カタカナ	15
18703	カタクリ	10
16768	カタツムリ	11
7112	カタログ	17
11242	カチューシャ	6
4057	カッコ	108
333	カット	58
5914	カッパ	34
7052	カップ	86
334	カップラーメン	17
335	カップル	591
336	カツ	17
13987	カツオ	10
16026	カツラ	14
2960	カテゴリ	9
8768	カテゴリー	36
12957	カトラリー	6
13828	カトレア	5
5553	カニ	65
337	カヌー	30
9846	カネ	10
14633	カバ	9
2961	カバン	63
4890	カバー	102
15149	カビ	20
19638	カピパラ	6
338	カフェ	1039
12425	カフェオレ	11
5915	カフェテラス	17
12314	カフェテリア	47
14422	カフェラテ	14
16474	カフェー	5
12371	カフエ	8
12271	カブトムシ	32
15994	カブト虫	6
11472	カプセル	15
15401	カプチーノ	10
7397	カボチャ	22
12921	カマ	17
19381	カマス	6
10690	カマボコ	8
11179	カミさん	17
19913	カミソリ	6
16175	カム	9
2962	カメ	55
339	カメラ	459
340	カメラマン	114
10343	カメレオン	5
2963	カモ	79
341	カモメ	48
14349	カヤ	15
19509	カヤック	14
6504	カラ	13
2964	カラオケ	109
342	カラオケボックス	10
15822	カラクリ	14
2965	カラス	62
343	カラフル	213
12888	カラン	31
344	カラー	119
20149	カリ	7
7398	カリカリ	11
11673	カルキ	10
18913	カルシウム	10
8411	カルチャー	51
5554	カルト	8
12856	カルビ	9
19656	カレイ	5
9815	カレッジ	5
5916	カレー	172
5555	カレーライス	23
10344	カロリー	14
10101	カワウソ	13
2966	カワセミ	68
19576	カワハギ	6
12704	カン	22
10345	カンカン照り	9
10102	カンガルー	12
16641	カンタン	5
12004	カントリー	7
16665	カンファレンス	8
345	カー	96
4058	カーテン	57
12238	カーディガン	6
4059	カート	71
346	カード	320
10103	カーナビ	37
8412	カーニバル	15
4060	カーブ	117
8413	カーペット	35
10691	カ国	17
6505	ガ	52
13954	ガイダンス	25
347	ガイド	450
348	ガイドブック	190
18926	ガウン	7
10346	ガキ	10
14319	ガク	5
5556	ガクガク	15
5557	ガサガサ	13
5558	ガス	48
9709	ガソリン	10
16552	ガソリンスタンド	9
4061	ガタガタ	32
7399	ガチャガチャ	69
18637	ガッツ	7
11635	ガマン	17
15402	ガム	14
20598	ガヤガヤ	9
4891	ガラガラ	275
4062	ガラス	360
12585	ガラスケース	40
349	ガラス張り	233
15704	ガレージ	12
13656	ガン	16
350	ガーデン	212
2967	ガード	52
6506	ガードマン	39
15403	ガードレール	10
12005	ガーリック	5
4892	ガール	17
14430	キ	6
12006	キウイ	7
10986	キジ	6
4893	キス	10
351	キズ	26
11901	キッカケ	9
16027	キック	5
11243	キックオフ	5
11636	キッズエリア	6
7113	キッズスペース	27
10104	キッズパーク	6
11244	キッズルーム	16
5813	キッチュ	8
2968	キッチン	75
352	キット	303
11245	キップ	33
20295	キツツキ	6
16008	キツネ	26
6507	キティー	11
12055	キドキド	9
5559	キノコ	17
11418	キビ	14
10692	キムチ	23
19953	キャスター	12
11473	キャスト	28
16782	キャッシュ	5
7400	キャッチ	34
11246	キャッチフレーズ	17
9648	キャッチボール	74
11474	キャッチャー	8
10105	キャップ	28
14998	キャディー	5
19926	キャパオーバー	7
4063	キャビン	16
17010	キャプション	15
14617	キャプテン	8
9649	キャベツ	26
10693	キャラ	72
10694	キャラクタ	11
353	キャラクター	194
9124	キャラメル	13
13937	キャリア	11
6136	キャリーバッグ	29
22005	キャロムビリヤード	7
354	キャンセル	47
13657	キャンディ	5
20827	キャンディー	7
5814	キャンドル	25
16176	キャンバス	16
10106	キャンパス	109
4064	キャンプ	53
355	キャンペーン	103
18741	キュウリ	9
9609	キュー	23
6137	キュート	40
8769	キューピー	7
10695	キューブ	9
4894	キョロキョロ	48
15560	キライ	5
356	キリ	18
16914	キリシタン	8
7401	キリスト教	39
9472	キリン	16
4065	キルト	84
11774	キレ	12
357	キレイ	836
358	キロ	241
9650	キロメートル	22
10696	キン	18
4066	キング	14
16826	キングコング	5
12777	キー	52
7402	キープ	37
4895	キーホルダー	56
9288	キーワード	13
4067	ギザギザ	6
5917	ギター	24
9289	ギフト	56
7403	ギブアップ	20
7404	ギャグ	14
359	ギャップ	141
360	ギャラリー	327
6508	ギャル	16
17011	ギャルソン	6
15835	ギャンブル	23
361	ギヤ	31
11844	ギュウギュウ	29
4068	ギリギリ	203
15985	ギンナン	6
362	ク	17
363	クィーンズスクエア	6
364	クイズ	113
4896	クイン	10
365	クイーン	18
366	クイーンズタワー	5
11475	クォリティ	13
367	クォーター	11
7405	クオリティー	46
368	クオーター	8
8770	クジャク	11
4069	クジラ	25
15705	クス	9
14338	クスノキ	23
10697	クセ	39
369	クタクタ	23
5815	クッキング	16
4897	クッキー	85
11247	クッション	54
15995	クヌギ	8
10987	クマ	21
14505	クモの巣	5
370	クライマックス	23
16783	クライミング	16
16177	クラクション	5
7406	クラゲ	26
9473	クラシカル	41
5918	クラシック	118
8414	クラス	99
8415	クラフト	32
371	クラブ	139
14028	クラブハウス	30
16044	クランク	10
7407	クリ	13
5816	クリア	79
372	クリアー	11
10698	クリエイティブ	9
5817	クリスタル	24
19267	クリスチャン	6
373	クリスマス	309
374	クリスマスイブ	42
16827	クリスマスイルミ	9
375	クリスマスツリー	119
2969	クリック	7
16453	クリップ	5
11912	クリニック	52
4898	クリーニング	17
9125	クリーミー	8
6509	クリーム	61
9126	クリームチーズ	8
376	クリーン	27
377	クルマ	185
4899	クルミ	12
7408	クルー	16
4070	クルーザー	27
378	クルーズ	112
9886	クレジット	24
379	クレジットカード	135
5919	クレープ	46
7409	クレーム	36
380	クレーン	27
6510	クロ	6
8416	クロス	28
381	クロック	8
19998	クロマツ	9
15530	クロワッサン	23
12503	クローク	38
5920	クローズ	61
8771	クローズアップ	16
15576	クワガタ	20
11248	クン	6
382	クーポン	178
4071	クーラー	61
383	クール	34
5921	グチャグチャ	6
384	グッズ	576
19869	グッヅ	7
385	グッド	87
4900	グミ	5
386	グラウンド	122
7410	グラス	95
10347	グラタン	8
5560	グラデーション	25
13723	グラフィック	6
20444	グラブ	5
10699	グラム	15
387	グランド	173
4072	グランプリ	17
388	グリル	18
14506	グリー	5
4073	グリーン	152
19241	グリーン車	9
389	グルメ	260
390	グループ	514
391	グレー	38
12299	グレート	7
7411	グレード	49
12935	グレープフルーツ	5
16404	グロ	8
2970	グロテスク	13
392	グローバル	26
11249	グローブ	13
5561	ケ	45
8417	ケア	22
7412	ケガ	22
7413	ケタ	9
12155	ケチ	37
19927	ケチャップ	8
20160	ケド	5
393	ケバケバ	8
15470	ケヤキ	72
10700	ケンカ	8
394	ケーキ	229
10107	ケージ	20
395	ケース	166
5562	ケーブル	36
5563	ケーブルカー	62
10348	ケープ	12
2971	ケ所	40
396	ケ月	11
11476	ゲ	6
20660	ゲイ	8
4074	ゲスト	101
